event_date,location,country,latitude,longitude,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,publication_date,event_year,total_occupants,fatality_rate,serious_injury_rate,destroyed,make_model
2005-06-11,"SANTA MARIA, CA",United States,34.898889,-120.4575,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172R,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_172R
2005-06-11,"WATSON, AR",United States,33.95,,Non-Fatal,Substantial,Airplane,Rockwell International,S-2R,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Rockwell International_S-2R
2005-06-11,"GOODLETT, TX",United States,34.433611,-100.287777,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,A188B,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_A188B
2005-06-11,"PAMLER, AK",United States,61.616667,-149.033333,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Piper Aircraft_PA-18
2005-06-11,"Fillmore, CA",United States,34.383333,-118.983333,Non-Fatal,Destroyed,Airplane,Aviat,Pitts S-1T,No,1,Reciprocating,Personal,0,0,1,0,VMC,2005-09-13,2005,1,0.0,0.0,1,Aviat_Pitts S-1T
2005-06-12,"GERALDINE, MT",United States,47.533056,-110.243611,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-25-260,No,1,Reciprocating,Aerial Application,0,0,1,0,VMC,2005-09-13,2005,1,0.0,0.0,0,Piper Aircraft_PA-25-260
2005-06-12,"MADISON, WI",United States,43.139722,-89.3375,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172N,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_172N
2005-06-12,"ANCHORAGE, AK",United States,61.213611,-149.844444,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_170B
2005-06-13,"YELLOW PINE, ID",United States,44.912222,-115.485555,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-09-13,2005,2,0.0,0.0,0,Taylorcraft_BC12-D
2005-06-15,"FORT PAYNE, AL",United States,34.478334,-85.724445,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_152
2005-06-15,"FALLON, NV",United States,39.499166,-118.748889,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,177B,No,1,Reciprocating,Personal,0,0,1,0,VMC,2006-06-28,2005,1,0.0,0.0,0,Cessna Aircraft Company_177B
2005-06-15,"OSCEOLA, AR",United States,35.691111,-90.01,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,A188B,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_A188B
2005-06-15,"RAYMORE, MO",United States,38.835277,-94.428334,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-181,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Piper Aircraft_PA-28-181
2005-06-16,"BURNEYVILLE, OK",United States,33.925,-97.295,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_152
2005-06-16,"MARCELLES, MI",United States,42.151389,-86.126389,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150M,No,1,Reciprocating,Instructional,0,1,0,1,VMC,2005-09-13,2005,2,0.0,0.5,0,Cessna Aircraft Company_150M
2005-06-16,"ORANGEBURG, SC",United States,33.455,-80.855278,Non-Fatal,Substantial,Airplane,Luscombe,8E,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Luscombe_8E
2005-06-16,"PANAMA CITY, FL",United States,30.211944,-85.682778,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,150M,No,1,Reciprocating,Other Work Use,0,0,1,0,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_150M
2005-06-18,"ROCHESTER, MN",United States,43.907222,-92.498889,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_172M
2005-06-18,"LUKA, MS",United States,34.776111,-88.166389,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-180,No,1,Reciprocating,Personal,0,0,3,0,VMC,2005-09-13,2005,3,0.0,0.0,0,Piper Aircraft_PA-28-180
2005-06-19,"HANCOCK, NY",United States,42.05,-75.301111,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,R182,No,1,Reciprocating,Personal,0,0,2,0,VMC,2005-09-13,2005,2,0.0,0.0,0,Cessna Aircraft Company_R182
2005-06-19,"PINE VALLEY, CA",United States,32.831111,-116.578611,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18-135,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Piper Aircraft_PA-18-135
2005-06-19,"ST. FRANCIS, KS",United States,39.760833,-101.795833,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-09-13,2005,2,0.0,0.0,0,Cessna Aircraft Company_172P
2005-06-19,"DAYTONA BEACH, FL",United States,29.179723,-81.058056,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28R-200,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2005-09-13,2005,2,0.0,0.0,0,Piper Aircraft_PA-28R-200
2005-06-19,"PANAMA CITY, FL",United States,30.07,-85.583056,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172 K,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_172 K
2005-06-19,"NAPLES, FL",United States,26.249722,-81.699722,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_152
2005-06-20,"FREDERICKSBURG, PA",United States,40.442777,-76.441389,Non-Fatal,Substantial,Airplane,Piper Aircraft,J3C-65,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Piper Aircraft_J3C-65
2005-06-23,"GREENVILLE, PA",United States,41.446944,-80.391389,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Cessna Aircraft Company_152
2005-06-23,"EAGLE LAKE, TX",United States,29.600556,-96.321945,Non-Fatal,Substantial,Airplane,Ayres,S-2R,No,1,Turbo Prop,Personal,0,0,0,1,VMC,2014-01-22,2005,1,0.0,0.0,0,Ayres_S-2R
2005-06-23,"WILLIS, MI",United States,42.238055,-83.530278,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,Reciprocating,Personal,0,0,0,3,VMC,2005-09-13,2005,3,0.0,0.0,0,Cessna Aircraft Company_172
2005-06-23,"DUNNELLON, FL",United States,29.061667,-82.376389,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-140,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-09-13,2005,1,0.0,0.0,0,Piper Aircraft_PA-28-140
2005-06-24,"HERMISTON, OR",United States,45.816667,-119.265278,Non-Fatal,Substantial,Airplane,Maule,M-7-235B,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-09-13,2005,2,0.0,0.0,0,Maule_M-7-235B
2005-06-24,"DOVE CREEK, CO",United States,37.763611,-108.888611,Non-Fatal,Substantial,Airplane,Aviat,A-1B,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Aviat_A-1B
2005-06-26,"TOUGHKENAMON, PA",United States,39.830278,-75.769723,Non-Fatal,Substantial,Airplane,Mooney,M-20J,No,1,Reciprocating,Personal,0,0,0,3,VMC,2005-10-27,2005,3,0.0,0.0,0,Mooney_M-20J
2005-06-26,"TANGIER, VA",United States,37.825,-75.997777,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172L,No,1,Reciprocating,Personal,0,0,0,3,VMC,2005-10-27,2005,3,0.0,0.0,0,Cessna Aircraft Company_172L
2005-06-26,"LAKE HURON, MI",United States,42.911111,-82.528889,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-31-310,No,2,Reciprocating,Personal,0,0,1,5,VMC,2005-10-27,2005,6,0.0,0.0,0,Piper Aircraft_PA-31-310
2005-06-26,"ELK LAKE, MI",United States,44.833333,-85.383333,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,A185F,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_A185F
2005-06-26,"WILLMAR, MN",United States,45.115556,-95.088889,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-151,No,1,Reciprocating,Personal,0,0,0,4,VMC,2011-04-14,2005,4,0.0,0.0,0,Piper Aircraft_PA-28-151
2005-06-26,"LAPEER, MI",United States,43.05,-83.283333,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182F,No,1,Reciprocating,Business,0,0,1,0,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_182F
2005-06-28,"LAUREL, MT",United States,45.703056,-108.761111,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_170B
2005-06-28,"PERU, IL",United States,41.351944,-89.153056,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,195,No,1,Reciprocating,Personal,0,0,1,1,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_195
2005-06-29,"WILLISTON, FL",United States,29.374445,-82.520556,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_152
2005-06-29,"BIG BEND, CA",United States,41.052778,-121.966667,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180A,No,1,Reciprocating,Personal,0,0,1,0,VMC,2006-06-28,2005,1,0.0,0.0,0,Cessna Aircraft Company_180A
2005-06-29,"BOERNE, TX",United States,29.721111,-98.69,Non-Fatal,Substantial,Airplane,Beechcraft,35,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Beechcraft_35
2005-06-29,"Amsterdam, The Netherlands, Netherlands",Netherlands,,,Incident,Minor,Airplane,Airbus,300B4-200,No,2,Turbo Fan,,0,0,0,279,,2009-10-20,2005,279,0.0,0.0,0,Airbus_300B4-200
2005-07-01,"CHITTAGONG, BANGLADESH",Bangladesh,,,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,DC-10-30,No,,,,0,0,0,216,,2011-03-07,2005,216,0.0,0.0,0,Mcdonnell Douglas_DC-10-30
2005-07-01,"SHORTER, AL",United States,32.524444,-85.881945,Non-Fatal,Substantial,Airplane,Bellanca,7KCAB,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Bellanca_7KCAB
2005-07-02,"ALLENTOWN, PA",United States,40.570278,-75.488055,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-34-200T,No,2,Reciprocating,Personal,0,0,0,5,VMC,2005-10-27,2005,5,0.0,0.0,0,Piper Aircraft_PA-34-200T
2005-07-02,"ST. AUGUSTINE, FL",United States,29.959444,-81.339722,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_152
2005-07-02,"PALMYRA, WI",United States,42.883611,-88.5975,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Taylorcraft_BC12-D
2005-07-02,"LANETT, AL",United States,32.82,-85.238056,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182P,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_182P
2005-07-03,"KAMAIH, ID",United States,46.221111,-116.013611,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-22,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Piper Aircraft_PA-22
2005-07-03,"BETHEL, AK",United States,60.766667,-161.833333,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,207,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_207
2005-07-03,"EXCURSION INLET, AK",United States,58.420556,-135.432223,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,207A,No,1,Reciprocating,,0,0,0,5,VMC,2005-10-27,2005,5,0.0,0.0,0,Cessna Aircraft Company_207A
2005-07-04,"KENNETT, MO",United States,36.225834,-90.036666,Non-Fatal,Substantial,Airplane,Mooney,M20K,No,1,Reciprocating,Personal,0,0,0,3,VMC,2005-10-27,2005,3,0.0,0.0,0,Mooney_M20K
2005-07-04,"MINNEAPOLIS, MN",United States,44.827223,-93.457222,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-32-300,No,1,Reciprocating,Personal,0,0,0,4,VMC,2005-09-13,2005,4,0.0,0.0,0,Piper Aircraft_PA-32-300
2005-07-04,"VALPARAISO, IN",United States,41.453889,-87.006944,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-22-180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Piper Aircraft_PA-22-180
2005-07-04,"SUMMERVILLE, SC",United States,33.060833,-80.223611,Non-Fatal,Substantial,Airplane,Aeronca,C3,No,1,Reciprocating,Personal,0,2,0,0,VMC,2005-10-27,2005,2,0.0,1.0,0,Aeronca_C3
2005-07-04,"NOME, AK",United States,64.5,-165.433333,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-20,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Piper Aircraft_PA-20
2005-07-05,"LLANO, TX",United States,30.783611,-98.657222,Non-Fatal,Substantial,Airplane,Grumman Aerospace,AA1B,No,1,Reciprocating,Personal,0,1,1,0,VMC,2005-10-27,2005,2,0.0,0.5,0,Grumman Aerospace_AA1B
2005-07-06,"HOPE, AK",United States,60.5,-150.333333,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18-160,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Piper Aircraft_PA-18-160
2005-07-07,"MONROEVILLE, AL",United States,31.457778,-87.350833,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_172P
2005-07-09,"ROOSEVELT, UT",United States,40.286111,-110.052222,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-65,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Taylorcraft_BC12-65
2005-07-09,"AKIACHAK, AK",United States,60.905833,-161.426389,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,Reciprocating,,0,0,0,4,VMC,2005-12-20,2005,4,0.0,0.0,0,Cessna Aircraft Company_172
2005-07-10,"ALTOONA, PA",United States,40.296111,-78.32,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D,No,1,Reciprocating,Personal,0,0,1,0,VMC,2005-10-27,2005,1,0.0,0.0,0,Taylorcraft_BC12-D
2005-07-12,"TUCSON, AZ",United States,32.142222,-111.174445,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-161,No,1,Reciprocating,Instructional,0,0,0,3,VMC,2005-10-27,2005,3,0.0,0.0,0,Piper Aircraft_PA-28-161
2005-07-13,"OREGON CITY, OR",United States,45.316389,-122.605278,Non-Fatal,Substantial,Airplane,Beechcraft,H-35,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Beechcraft_H-35
2005-07-14,"SEQUIM, WA",United States,48.098055,-123.187222,Non-Fatal,Substantial,Airplane,Beechcraft,A36,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Beechcraft_A36
2005-07-14,"TWENTYNINEPALMS, CA",United States,34.174723,-116.066945,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,T210M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_T210M
2005-07-14,"PRESCOTT, AZ",United States,34.654444,-112.419723,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Instructional,0,0,1,0,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_170B
2005-07-14,"WALNUT, IL",United States,41.533333,-89.583333,Non-Fatal,Substantial,Airplane,Aero Commander,S2R,No,1,Reciprocating,Aerial Application,0,0,1,0,VMC,2005-10-27,2005,1,0.0,0.0,0,Aero Commander_S2R
2005-07-14,"KARLUK, AK",United States,57.566945,-154.450278,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-32-301,No,1,Reciprocating,,0,0,0,2,VMC,2005-12-20,2005,2,0.0,0.0,0,Piper Aircraft_PA-32-301
2005-07-15,"WILLIAMSTOWN, NJ",United States,39.653333,-75.014444,Non-Fatal,Substantial,Airplane,Grumman Aerospace,G164A,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Grumman Aerospace_G164A
2005-07-15,"NEWNAN, GA",United States,33.311389,-84.769723,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,525A,No,2,Turbo Fan,Business,0,0,0,5,VMC,2005-10-27,2005,5,0.0,0.0,0,Cessna Aircraft Company_525A
2005-07-17,"BOWSTRING, MN",United States,47.55,-93.867223,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_180
2005-07-17,"CARTHAGE, NC",United States,35.341666,-79.436944,Non-Fatal,Substantial,Airplane,Beechcraft,35,No,1,Reciprocating,Personal,0,0,0,1,VMC,2006-02-28,2005,1,0.0,0.0,0,Beechcraft_35
2005-07-18,"RIO VISTA, CA",United States,38.193333,-121.703611,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,152,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_152
2005-07-18,"ATLANTA, GA",United States,33.357222,-84.571667,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-34-200,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Piper Aircraft_PA-34-200
2005-07-18,"SAVANNAH, GA",United States,32.1275,-81.202222,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_172P
2005-07-19,"CHARLOTTESVILLE, VA",United States,38.135833,-78.452778,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172S,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_172S
2005-07-19,"PLAINWELL, MI",United States,42.467778,-85.648055,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-22,No,1,Reciprocating,Personal,0,0,1,1,VMC,2005-10-27,2005,2,0.0,0.0,0,Piper Aircraft_PA-22
2005-07-20,"PARK CITY, MT",United States,45.673056,-108.87,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-16,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Piper Aircraft_PA-16
2005-07-20,"EDWARDS AFB, CA",United States,34.905278,-117.883611,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172S,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Cessna Aircraft Company_172S
2005-07-20,"NORTH LAS VEGAS, NV",United States,36.206389,-115.19,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172N,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2006-01-31,2005,1,0.0,0.0,0,Cessna Aircraft Company_172N
2005-07-20,"KENAI, AK",United States,61.133333,-153.116667,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Cessna Aircraft Company_172
2005-07-22,"KISSIMMEE, FL",United States,28.289722,-81.437222,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-161,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Piper Aircraft_PA-28-161
2005-07-22,"GASSOWAY, LA",United States,32.351389,-91.0275,Non-Fatal,Substantial,Airplane,Air Tractor: Air Tractor Inc,AT-502B,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Air Tractor: Air Tractor Inc_AT-502B
2005-07-23,"HAMLIN, TX",United States,32.85,-100.137777,Non-Fatal,Substantial,Airplane,Rockwell International,S-2R,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Rockwell International_S-2R
2005-07-25,"ALEKNAGIK, AK",United States,59.281111,-158.597222,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18-150,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-12-20,2005,2,0.0,0.0,0,Piper Aircraft_PA-18-150
2005-07-26,"HESPERIA, CA",United States,34.377223,-117.315833,Non-Fatal,Substantial,Airplane,Stinson,108,No,1,Reciprocating,Personal,0,0,1,0,VMC,2005-10-27,2005,1,0.0,0.0,0,Stinson_108
2005-07-26,"MEXICO, MO",United States,39.1575,-91.818334,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,188,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Cessna Aircraft Company_188
2005-07-26,"YAKUTAT, AK",United States,58.896111,-137.936111,Non-Fatal,Substantial,Airplane,Maule,MX7-180,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Maule_MX7-180
2005-07-28,"MCCALL, ID",United States,43.893889,-116.102222,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,180,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Cessna Aircraft Company_180
2005-07-28,"GRAHAM, OK",United States,34.303056,-97.019445,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,175A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_175A
2005-07-28,"Holland, MI",United States,42.795833,-86.161944,Non-Fatal,Destroyed,Airplane,Piper Aircraft,PA-28-151,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,1,Piper Aircraft_PA-28-151
2005-07-29,"SARATOGA, WY",United States,41.445,-106.823334,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,210E,No,1,Reciprocating,Personal,0,0,0,3,VMC,2005-10-27,2005,3,0.0,0.0,0,Cessna Aircraft Company_210E
2005-07-30,"KERMAN, CA",United States,36.7,-120.033333,Non-Fatal,Substantial,Airplane,Ayres,S2R-134,No,1,Turbo Prop,Aerial Application,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Ayres_S2R-134
2005-07-30,"STURTEVANT, WI",United States,42.703333,-87.958889,Non-Fatal,Substantial,Airplane,Luscombe,8F,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Luscombe_8F
2005-07-31,"NEW ROADS, LA",United States,30.711389,-91.479167,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,120,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_120
2005-07-31,"FAIRBANKS, AK",United States,64.815278,-147.856389,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,170B,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Cessna Aircraft Company_170B
2005-07-31,"WASILLA, AK",United States,61.5875,-149.360278,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18-150,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-12-20,2005,1,0.0,0.0,0,Piper Aircraft_PA-18-150
2005-07-31,"Trinity Center, CA",United States,40.966667,-122.683333,Non-Fatal,Destroyed,Airplane,Cessna Aircraft Company,A150M,No,1,Reciprocating,Personal,0,0,1,0,VMC,2005-10-27,2005,1,0.0,0.0,1,Cessna Aircraft Company_A150M
2005-08-01,"SHELTER COVE, CA",United States,40.025278,-124.070556,Non-Fatal,Substantial,Airplane,Beechcraft,35-A33,No,1,Reciprocating,Personal,0,0,0,3,VMC,2005-10-27,2005,3,0.0,0.0,0,Beechcraft_35-A33
2005-08-01,"WILLARD, MO",United States,37.32,-93.419723,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28-181,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-10-27,2005,2,0.0,0.0,0,Piper Aircraft_PA-28-181
2005-08-01,"PORT HEIDEN, AK",United States,56.361667,-160.188333,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-18,No,1,Reciprocating,Personal,0,0,0,2,VMC,2005-12-20,2005,2,0.0,0.0,0,Piper Aircraft_PA-18
2005-08-02,"DAYTONA BEACH, FL",United States,29.174445,-81.054722,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172R,No,1,Reciprocating,Instructional,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_172R
2005-08-02,"BENSON, AZ",United States,31.999722,-110.357222,Non-Fatal,Substantial,Airplane,Luscombe,8A,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Luscombe_8A
2005-08-02,"EL DORADO, AR",United States,33.220834,-92.813056,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172M,No,1,Reciprocating,Personal,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Cessna Aircraft Company_172M
2005-08-03,"PAUL, ID",United States,42.616945,-113.867778,Non-Fatal,Substantial,Airplane,Grumman Aerospace,G-164B,No,1,Reciprocating,Aerial Application,0,0,0,1,VMC,2005-10-27,2005,1,0.0,0.0,0,Grumman Aerospace_G-164B
